"Data","ABREU E LIMA","AFOGADOS DA INGAZEIRA","AFRANIO","AGRESTINA","AGUA PRETA","AGUAS BELAS","ALAGOINHA","ALIANCA","ALTINHO","AMARAJI","ANGELIM","ARACOIABA","ARARIPINA","ARCOVERDE","BARRA DE GUABIRABA","BARREIROS","BELEM DE MARIA","BELEM DO SAO FRANCISCO","BELO JARDIM","BETANIA","BEZERROS","BODOCO","BOM CONSELHO","BOM JARDIM","BONITO","BREJAO","BREJINHO","BREJO DA MADRE DE DEUS","BUENOS AIRES","BUIQUE","CABO DE SANTO AGOSTINHO","CABROBO","CACHOEIRINHA","CAETES","CALCADO","CALUMBI","CAMARAGIBE","CAMOCIM DE SAO FELIX","CAMUTANGA","CANHOTINHO","CAPOEIRAS","CARNAIBA","CARNAUBEIRA DA PENHA","CARPINA","CARUARU","CASINHAS","CATENDE","CEDRO","CHA DE ALEGRIA","CHA GRANDE","CONDADO","CORRENTES","CORTES","CUMARU","CUPIRA","CUSTODIA","DORMENTES","ESCADA","EXU","FEIRA NOVA","FERNANDO DE NORONHA","FERREIROS","FLORES","FLORESTA","FREI MIGUELINHO","GAMELEIRA","GARANHUNS","GLORIA DO GOITA","GOIANA","GRANITO","GRAVATA","IATI","IBIMIRIM","IBIRAJUBA","IGARASSU","IGUARACY","ILHA DE ITAMARACA","INAJA","INGAZEIRA","IPOJUCA","IPUBI","ITACURUBA","ITAIBA","ITAMBE","ITAPETIM","ITAPISSUMA","ITAQUITINGA","JABOATAO DOS GUARARAPES","JAQUEIRA","JATAUBA","JATOBA","JOAO ALFREDO","JOAQUIM NABUCO","JUCATI","JUPI","JUREMA","LAGOA DE ITAENGA","LAGOA DO CARRO","LAGOA DO OURO","LAGOA DOS GATOS","LAGOA GRANDE","LAJEDO","LIMOEIRO","MACAPARANA","MACHADOS","MANARI","MARAIAL","MIRANDIBA","MOREILANDIA","MORENO","NAZARE DA MATA","OLINDA","OROBO","OROCO","OURICURI","PALMARES","PALMEIRINA","PANELAS","PARANATAMA","PARNAMIRIM","PASSIRA","PAUDALHO","PAULISTA","PEDRA","PESQUEIRA","PETROLANDIA","PETROLINA","POCAO","POMBOS","PRIMAVERA","QUIPAPA","QUIXABA","RECIFE","RIACHO DAS ALMAS","RIBEIRAO","RIO FORMOSO","SAIRE","SALGADINHO","SALGUEIRO","SALOA","SANHARO","SANTA CRUZ","SANTA CRUZ DA BAIXA VERDE","SANTA CRUZ DO CAPIBARIBE","SANTA FILOMENA","SANTA MARIA DA BOA VISTA","SANTA MARIA DO CAMBUCA","SANTA TEREZINHA","SAO BENEDITO DO SUL","SAO BENTO DO UNA","SAO CAITANO","SAO JOAO","SAO JOAQUIM DO MONTE","SAO JOSE DA COROA GRANDE","SAO JOSE DO BELMONTE","SAO JOSE DO EGITO","SAO LOURENCO DA MATA","SAO VICENTE FERRER","SERRA TALHADA","SERRITA","SERTANIA","SIRINHAEM","SOLIDAO","SURUBIM","TABIRA","TACAIMBO","TACARATU","TAMANDARE","TAQUARITINGA DO NORTE","TEREZINHA","TERRA NOVA","TIMBAUBA","TORITAMA","TRACUNHAEM","TRINDADE","TRIUNFO","TUPANATINGA","TUPARETAMA","VENTUROSA","VERDEJANTE","VERTENTE DO LERIO","VERTENTES","VICENCIA","VITORIA DE SANTO ANTAO","XEXEU"
2020-04-09,"1","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","7","0","0","0","1","0","0","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","11","0","0","0","1","0","0","0","0","0","0","14","0","0","0","1","0","1","0","0","0","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
2020-04-10,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","2","11","0","0","0","0","0","0","0","0","0","73","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
2020-04-11,"4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","1","0","73","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0"
2020-04-12,"5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","5","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","1","0","10","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","15","0","0","0","1","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","71","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
2020-04-13,"3","0","0","0","0","0","0","1","0","0","0","2","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","12","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","2","0","19","0","0","0","0","0","0","0","0","0","1","20","0","0","0","1","0","1","0","0","0","115","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
2020-04-14,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","8","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","11","0","0","0","0","0","0","0","0","0","0","8","0","0","0","1","0","0","0","0","0","61","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
2020-04-15,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","3","0","1","0","0","2","0","0","0","0","0","0","0","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","20","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","124","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","3","0"
2020-04-16,"2","0","0","0","0","0","0","2","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","8","0","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","1","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","25","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","1","0"
2020-04-17,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","17","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","3","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","38","0","0","0","0","0","0","0","0","0","3","24","0","1","0","0","0","2","0","0","0","178","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","3","0","0","0","0","1","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","4","0"
2020-04-18,"3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","7","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","13","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","119","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0"
2020-04-19,"6","0","0","0","0","0","1","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","6","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","2","0","1","0","0","0","0","0","0","0","2","0","0","0","0","3","6","0","0","0","0","0","0","30","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","15","0","0","0","0","0","0","0","0","0","0","13","1","0","0","3","1","2","0","0","0","144","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0"
2020-04-20,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","1","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","1","0","0","0","0","0","1","10","0","0","0","0","0","0","0","0","0","153","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","3","0"
2020-04-21,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","1","0","1","0","0","0","1","0","0","0","14","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","20","0","0","0","0","0","0","0","0","2","2","11","0","0","0","0","0","0","0","0","0","135","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
2020-04-22,"2","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","8","0","0","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","1","1","0","35","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","2","40","0","1","0","0","0","1","0","0","0","5","20","3","0","0","3","0","2","0","0","1","217","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0"
2020-04-23,"5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","7","1","0","0","0","0","0","1","1","0","0","0","1","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","4","0","1","0","0","1","0","0","0","1","0","0","0","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","5","0","31","0","0","0","0","0","0","0","0","0","0","24","0","0","0","2","0","0","0","0","0","158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","7","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","6","1"
2020-04-24,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
2020-04-25,"8","0","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","18","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","3","0","1","0","0","0","3","0","0","0","0","6","0","0","0","0","0","0","1","39","0","0","0","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","2","0","12","0","0","0","2","0","0","0","0","0","0","17","0","0","0","0","0","1","0","0","0","129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0"
2020-04-26,"10","0","0","0","1","0","0","2","0","1","0","1","0","0","0","0","0","0","0","2","0","0","0","4","0","0","0","0","0","0","18","0","0","2","0","0","38","2","0","0","0","0","1","2","5","0","1","1","1","8","1","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","2","3","7","1","2","0","0","0","13","1","2","0","0","0","6","0","0","0","0","2","1","110","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","1","2","0","0","0","0","14","2","140","1","0","1","2","0","0","0","0","2","11","101","3","0","0","5","0","10","0","0","0","946","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","21","0","3","0","5","1","0","2","0","0","0","1","0","0","1","6","0","0","1","0","0","0","2","0","0","0","4","24","1"
2020-04-27,"5","0","0","0","2","0","0","0","0","0","0","2","0","1","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","12","0","0","0","0","0","16","0","0","0","0","0","0","2","1","0","0","0","2","5","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","0","46","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","1","43","0","0","0","0","0","0","0","0","0","8","26","0","1","0","1","0","0","1","0","0","249","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","7","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","3","0"
2020-04-28,"8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","11","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","8","0","0","0","0","2","0","0","0","0","0","0","0","33","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","2","0","0","0","0","0","1","0","39","0","0","0","0","0","0","0","0","0","1","31","3","0","1","0","0","0","2","0","0","187","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","1","1","0","8","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1"
2020-04-29,"5","2","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","5","0","0","0","0","0","12","0","0","0","0","0","0","3","2","0","0","0","2","1","2","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","2","5","0","0","0","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","43","0","0","0","1","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","2","1","36","0","0","0","0","0","1","0","0","1","1","27","0","0","0","0","0","5","0","0","0","265","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","4","0","0","9","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","8","0"
2020-04-30,"5","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","5","0","0","1","0","0","18","0","0","0","1","0","0","0","2","0","1","0","1","0","2","1","1","1","1","0","0","0","0","1","0","1","0","0","1","0","2","3","2","0","2","0","0","1","9","0","1","0","0","3","0","0","0","0","0","2","1","60","0","0","0","0","0","0","0","0","1","4","0","0","0","0","3","0","0","0","0","0","0","3","2","66","0","0","1","2","0","0","0","0","4","4","50","0","0","0","2","0","2","0","0","0","357","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","5","1","0","2","0","0","21","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","14","0"
2020-05-01,"5","0","0","0","1","0","0","1","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","17","0","0","2","0","0","18","0","0","0","0","1","0","3","3","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","1","1","0","1","0","1","0","9","0","0","0","0","1","0","0","0","0","0","0","0","35","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","47","0","0","0","0","0","0","0","0","1","1","39","0","0","0","1","0","1","0","0","0","241","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","5","0"
2020-05-02,"6","0","0","0","1","3","1","0","0","0","0","2","0","13","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","11","0","0","1","0","0","28","0","0","0","0","0","0","1","5","0","1","0","1","0","2","0","1","0","0","6","0","1","0","1","0","0","0","0","0","0","1","2","8","0","3","0","3","0","13","0","4","0","0","2","1","0","0","0","1","0","2","71","0","0","1","0","1","0","0","0","0","1","0","0","0","1","3","0","0","0","0","0","0","3","2","79","0","0","2","5","0","0","0","0","4","3","43","1","3","0","3","0","7","0","0","0","432","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","7","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0"
2020-05-03,"4","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","23","0","0","0","0","0","15","0","0","0","0","0","0","3","3","0","0","0","0","1","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","8","0","2","0","0","2","0","0","0","0","0","1","1","38","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","2","0","59","0","0","0","0","0","0","0","0","1","2","37","0","2","2","0","0","0","0","0","0","249","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","8","0","1","0","2","1","0","0","1","0","0","1","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","6","0"
2020-05-04,"0","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","2","0","0","0","0","1","0","1","0","1","0","1","0","0","0","0","1","0","0","0","1","0","5","1","0","0","0","4","0","0","0","0","0","1","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","2","1","28","0","0","0","1","0","0","0","0","2","2","21","0","0","0","0","0","0","0","0","0","105","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
2020-05-05,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
2020-05-06,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
2020-05-07,"27","1","0","0","4","3","0","3","1","1","0","0","0","4","0","0","1","0","1","0","1","0","1","1","1","0","0","0","1","1","38","0","0","0","0","0","51","2","0","0","0","0","0","4","12","0","1","0","4","12","3","0","1","0","1","2","0","8","0","2","0","3","0","1","10","2","7","3","14","0","3","0","1","0","0","0","3","0","0","9","0","0","0","2","0","15","1","226","1","0","0","1","0","0","1","0","2","1","0","0","0","0","2","1","0","0","1","0","0","6","5","184","0","0","3","5","0","2","0","0","2","5","123","0","0","0","43","0","4","3","0","1","968","0","4","0","0","0","6","0","0","1","0","3","0","0","0","0","0","0","1","0","0","0","0","1","28","0","4","0","2","1","0","0","1","0","0","4","0","0","0","7","0","0","3","1","0","0","1","0","0","2","1","31","0"
